q_A;q_B;x1;x2;x3;x4;x1_pred;x2_pred;x3_pred;x4_pred
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.3307618500149;65.13814426139957;66.033108848768;65.81561826089732;65.46976156197286;64.99204468164606;65.90226422412618;65.81635233023442
452.78;555.56;65.34734885481322;65.26867810108129;66.08103250154194;65.77795117246266;65.42886937738615;65.29301777991837;66.2235687183663;65.81601095006454
452.78;555.56;65.16606122443307;65.34288995833278;66.01693853951936;65.7586958917559;65.44592257085316;65.39956728797753;66.1098914094831;65.74230857690034
452.78;555.56;65.26382667125417;65.29251031781703;65.92184313728998;65.74241360894223;65.26986367328054;65.42132887570952;65.88906909240633;65.74075053523049
452.78;555.56;65.21103190183689;65.2151513813984;66.03085396895217;65.73628506216355;65.36310744919284;65.25525059675019;65.79665787213403;65.72732631490248
452.78;555.56;65.23529005245683;65.58408404407255;66.08807257156325;65.56860259840346;65.31345805536547;65.15293967154149;66.22882286601023;65.73095728151374
452.78;555.56;65.07010466357121;65.67335161508389;66.15538227997013;65.5452576400575;65.33893845359098;65.93602111394645;66.15185455590746;65.40800230516047
452.78;555.56;65.01644733527593;65.50243875154865;66.07115959469252;65.64315136836183;65.1803125774924;65.76527552432944;66.21876274252236;65.52338872663611
452.78;555.56;64.88666280926356;65.5360237491959;65.77128122817479;65.54010996738268;65.1265956908509;65.35285339257743;65.91930594551894;65.73780818996181
452.78;555.56;64.9565271687656;65.33575398038616;65.7040409325592;65.30371070298372;64.99737133477164;65.5764150876712;65.35209609579087;65.44164066556725
452.78;555.56;65.11536103571977;65.45946809487398;65.75663836316967;65.45972671760721;65.06468013137258;65.15914387402027;65.71314002687839;65.07707197662211
452.78;555.56;65.04129107633392;65.20963716946298;65.49521591331496;65.3352610215323;65.21860021991866;65.58372830686778;65.90007628159822;65.61025424712388
452.78;555.56;64.97421877498397;65.0499228721209;65.47013560625882;65.51810611323141;65.14346818129295;64.98716562532518;65.10972686888428;65.21620663211667
452.78;555.56;64.794908494956;65.25429858490877;65.53991581619675;65.58569179829841;65.07726657589967;64.9114357807862;65.50750836882794;65.69441853643919
452.78;555.56;64.91901236864717;65.22207927291277;65.6777458838255;65.61685979949563;64.90481450009878;65.45382675614206;65.68925470019519;65.65121987232506
452.78;555.56;64.78138721034527;65.38883614747809;65.4762534330573;65.56447497788038;65.02659395161675;65.20180261585062;65.86010749166579;65.64738380779302
452.78;555.56;64.69061193925131;65.47088570670032;65.40117493288462;65.37429597649592;64.8911390995839;65.55320153868287;65.1301997671266;65.51469362745392
452.78;555.56;64.67401641433047;65.56182946100641;65.3121721820563;65.7694690706823;64.80318342740335;65.55641198920222;65.33420426505573;65.19207964706551
452.78;555.56;64.91615158209851;65.54419865747282;65.1340365253778;65.85105428765016;64.78443565505764;65.65548151473507;65.23742256487994;66.14985288358184
452.78;555.56;65.04509390448206;65.76625575310483;65.21734828346482;66.1238653323521;65.01583178866785;65.53698560418077;64.9148865596654;65.93002905110455
452.78;555.56;64.95303264441803;65.78367178410916;65.35322892962114;65.9237426477873;65.14093609904037;65.98143121636713;65.40775048330661;66.3866283146182
452.78;555.56;64.69004733166581;65.7010725848161;65.48635520306759;66.19213827638552;65.0546006003277;65.80865947730173;65.5519516033158;65.73195023378626
452.78;555.56;64.80548865665743;65.43860245247025;65.48004954660499;66.08658287710197;64.80084998731775;65.63324822408;65.62466646121428;66.45065504310358
452.78;555.56;65.12752608061365;65.27017319838133;65.7264105227998;66.17315306758503;64.9124676547678;65.20403583883017;65.40874034442615;65.98567866392689
452.78;555.56;65.23475152125768;65.30432225992858;65.85716373379537;66.05835743483121;65.22678472760583;65.1232509456341;66.06590115060271;66.25690821248187
452.78;555.56;65.2637707477847;65.38671936190325;66.12120106790196;65.85475811688133;65.33282803903538;65.3455921190187;65.9712391641955;65.94857289251011
452.78;555.56;65.50177467680072;65.21257337492521;66.29921654845279;65.92452056790866;65.36549743574183;65.47269732140933;66.42623312259605;65.65962646681415
452.78;555.56;65.48373163433388;65.44803707182594;66.28614614005872;65.95848500404618;65.59764257078022;65.06042698640108;66.45542138604398;65.99212933458779
452.78;555.56;65.60471738274542;65.38582523804737;65.98922502503216;66.16388773894336;65.58021960362365;65.67615720567852;66.17138787520422;65.99168520734737
452.78;555.56;65.63298404177198;65.2797281383839;65.87899685561987;66.07566293371023;65.6922174811322;65.337427824914;65.5351785364997;66.36185958710087
452.78;555.56;65.5160183738306;65.32441486364854;66.07881368435726;66.06247046350877;65.7182341195794;65.19071294670537;65.8138732056373;65.99141646333138
452.78;555.56;65.45835452174035;65.27329099156104;65.94811311972597;65.95840639460688;65.60797798070205;65.37544603561024;66.44896532986803;66.05034207861536
