q_A;q_B;x1;x2;x3;x4;x1_pred;x2_pred;x3_pred;x4_pred
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.3307618500149;65.13814426139957;66.033108848768;65.81561826089732;65.40759706497192;64.94691491127014;66.04594349861145;65.89227199554443
452.78;555.56;65.34734885481322;65.26867810108129;66.08103250154194;65.77795117246266;65.36425405740738;65.09570717811584;66.17144823074341;65.89211463928223
452.78;555.56;65.16606122443307;65.34288995833278;66.01693853951936;65.7586958917559;65.3804486989975;65.21973991394043;66.21736347675323;65.85575222969055
452.78;555.56;65.26382667125417;65.29251031781703;65.92184313728998;65.74241360894223;65.2034398317337;65.29168152809143;66.15597486495972;65.83719730377197
452.78;555.56;65.21103190183689;65.2151513813984;66.03085396895217;65.73628506216355;65.29889816045761;65.24351072311401;66.06489181518555;65.82148790359497
452.78;555.56;65.23529005245683;65.58408404407255;66.08807257156325;65.56860259840346;65.24734979867935;65.16858911514282;66.16930425167084;65.81554770469666
452.78;555.56;65.07010466357121;65.67335161508389;66.15538227997013;65.5452576400575;65.27103245258331;65.51878333091736;66.22410356998444;65.65375924110413
452.78;555.56;65.01644733527593;65.50243875154865;66.07115959469252;65.64315136836183;65.10975497961044;65.60399317741394;66.28858685493469;65.63123106956482
452.78;555.56;64.88666280926356;65.5360237491959;65.77128122817479;65.54010996738268;65.05736482143402;65.44271397590637;66.20790898799896;65.72568416595459
452.78;555.56;64.9565271687656;65.33575398038616;65.7040409325592;65.30371070298372;64.93064421415329;65.47592258453369;65.92068135738373;65.6262743473053
452.78;555.56;65.11536103571977;65.45946809487398;65.75663836316967;65.45972671760721;64.99885737895966;65.28011417388916;65.85627675056458;65.39814710617065
452.78;555.56;65.04129107633392;65.20963716946298;65.49521591331496;65.3352610215323;65.15393978357315;65.40045475959778;65.90664386749268;65.54867148399353
452.78;555.56;64.97421877498397;65.0499228721209;65.47013560625882;65.51810611323141;65.08161962032318;65.16112875938416;65.65627038478851;65.42856931686401
452.78;555.56;64.794908494956;65.25429858490877;65.53991581619675;65.58569179829841;65.01613062620163;65.01163816452026;65.63225388526917;65.60503125190735
452.78;555.56;64.91901236864717;65.22207927291277;65.6777458838255;65.61685979949563;64.84105771780014;65.2088086605072;65.69908440113068;65.67022919654846
452.78;555.56;64.78138721034527;65.38883614747809;65.4762534330573;65.56447497788038;64.96222972869873;65.17693448066711;65.83109974861145;65.70033669471741
452.78;555.56;64.69061193925131;65.47088570670032;65.40117493288462;65.37429597649592;64.8278568983078;65.33795094490051;65.63811540603638;65.64974665641785
452.78;555.56;64.67401641433047;65.56182946100641;65.3121721820563;65.7694690706823;64.73923146724701;65.41421389579773;65.56622326374054;65.4662299156189
452.78;555.56;64.91615158209851;65.54419865747282;65.1340365253778;65.85105428765016;64.7230316400528;65.50901365280151;65.48096895217896;65.84756970405579
452.78;555.56;65.04509390448206;65.76625575310483;65.21734828346482;66.1238653323521;64.95943641662598;65.49410676956177;65.31037509441376;65.92631340026855
452.78;555.56;64.95303264441803;65.78367178410916;65.35322892962114;65.9237426477873;65.08533078432083;65.71060919761658;65.3901743888855;66.18958353996277
452.78;555.56;64.69004733166581;65.7010725848161;65.48635520306759;66.19213827638552;64.99544352293015;65.72306156158447;65.52028834819794;65.99642872810364
452.78;555.56;64.80548865665743;65.43860245247025;65.48004954660499;66.08658287710197;64.7386748790741;65.64843034744263;65.64779281616211;66.25545024871826
452.78;555.56;65.12752608061365;65.27017319838133;65.7264105227998;66.17315306758503;64.85139435529709;65.39462614059448;65.64175426959991;66.15358829498291
452.78;555.56;65.23475152125768;65.30432225992858;65.85716373379537;66.05835743483121;65.16581654548645;65.23161840438843;65.87770998477936;66.237131357193
452.78;555.56;65.2637707477847;65.38671936190325;66.12120106790196;65.85475811688133;65.27051389217377;65.26093435287476;66.00293934345245;66.12635254859924
452.78;555.56;65.50177467680072;65.21257337492521;66.29921654845279;65.92452056790866;65.29884803295135;65.33417582511902;66.25584363937378;65.92988014221191
452.78;555.56;65.48373163433388;65.44803707182594;66.28614614005872;65.95848500404618;65.53123569488525;65.16626596450806;66.42635881900787;65.99722862243652
452.78;555.56;65.60471738274542;65.38582523804737;65.98922502503216;66.16388773894336;65.51362019777298;65.39272475242615;66.41384243965149;66.02994561195374
452.78;555.56;65.63298404177198;65.2797281383839;65.87899685561987;66.07566293371023;65.63175171613693;65.33858704566956;66.1294275522232;66.2282145023346
452.78;555.56;65.5160183738306;65.32441486364854;66.07881368435726;66.06247046350877;65.65935814380646;65.23611950874329;66.02384805679321;66.14304542541504
452.78;555.56;65.45835452174035;65.27329099156104;65.94811311972597;65.95840639460688;65.54514348506927;65.27754211425781;66.21523916721344;66.13029956817627
