q_A;q_B;x1;x2;x3;x4;x1_pred;x2_pred;x3_pred;x4_pred
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.3307618500149;65.13814426139957;66.033108848768;65.81561826089732;65.37807799394525;65.02899401920027;65.88295160703348;65.81886430541536
452.78;555.56;65.34734885481322;65.26867810108129;66.08103250154194;65.77795117246266;65.34304304112698;65.17606087521827;66.00854825418428;65.81869680554385
452.78;555.56;65.16606122443307;65.34288995833278;66.01693853951936;65.7586958917559;65.36066995220702;65.29440189479968;66.05448254593274;65.78245244910934
452.78;555.56;65.26382667125417;65.29251031781703;65.92184313728998;65.74241360894223;65.18749243709007;65.36373767741895;65.99304954474576;65.76392459510838
452.78;555.56;65.21103190183689;65.2151513813984;66.03085396895217;65.73628506216355;65.27403441355133;65.31239077699527;65.90190734343251;65.74825749427568
452.78;555.56;65.23529005245683;65.58408404407255;66.08807257156325;65.56860259840346;65.23065335532743;65.2446339944708;66.00638701535965;65.74236051450158
452.78;555.56;65.07010466357121;65.67335161508389;66.15538227997013;65.5452576400575;65.25506705442638;65.57431144516299;66.06123050709309;65.58101742503362
452.78;555.56;65.01644733527593;65.50243875154865;66.07115959469252;65.64315136836183;65.10386500078951;65.65993837932066;66.12574908198107;65.55855557782482
452.78;555.56;64.88666280926356;65.5360237491959;65.77128122817479;65.54010996738268;65.04986913782147;65.5079081488989;66.0450193457875;65.65274698363842
452.78;555.56;64.9565271687656;65.33575398038616;65.7040409325592;65.30371070298372;64.91251481141185;65.52869360335201;65.75761709270445;65.55360265293433
452.78;555.56;65.11536103571977;65.45946809487398;65.75663836316967;65.45972671760721;64.97477793812405;65.32836310083785;65.69318272379678;65.32615377358405
452.78;555.56;65.04129107633392;65.20963716946298;65.49521591331496;65.3352610215323;65.12573042866114;65.44864213810177;65.74358500704986;65.47626130594932
452.78;555.56;64.97421877498397;65.0499228721209;65.47013560625882;65.51810611323141;65.04335242084922;65.20787831995065;65.4930918325029;65.35650877592718
452.78;555.56;64.794908494956;65.25429858490877;65.53991581619675;65.58569179829841;64.97989854869184;65.07283884070377;65.46906254259581;65.53243132488797
452.78;555.56;64.91901236864717;65.22207927291277;65.6777458838255;65.61685979949563;64.81539271965744;65.26951532839331;65.53591961961772;65.59746024454583
452.78;555.56;64.78138721034527;65.38883614747809;65.4762534330573;65.56447497788038;64.93882110332025;65.2422889055784;65.66798581032522;65.62744953079223
452.78;555.56;64.69061193925131;65.47088570670032;65.40117493288462;65.37429597649592;64.79897091653444;65.39051098184939;65.47492395505229;65.5770459377922
452.78;555.56;64.67401641433047;65.56182946100641;65.3121721820563;65.7694690706823;64.70981015517197;65.4549725679356;65.40299399211777;65.39406518442155
452.78;555.56;64.91615158209851;65.54419865747282;65.1340365253778;65.85105428765016;64.68946596665162;65.55942658212118;65.31772879474039;65.77429077354148
452.78;555.56;65.04509390448206;65.76625575310483;65.21734828346482;66.1238653323521;64.90644674744284;65.53868240508565;65.14709032429266;65.85279468012043
452.78;555.56;64.95303264441803;65.78367178410916;65.35322892962114;65.9237426477873;65.03084887555096;65.75719004413651;65.22689298140753;66.11531373985542
452.78;555.56;64.69004733166581;65.7010725848161;65.48635520306759;66.19213827638552;64.95179838114038;65.76675632402805;65.35706073250304;65.92273908693086
452.78;555.56;64.80548865665743;65.43860245247025;65.48004954660499;66.08658287710197;64.71345051171534;65.71497527424296;65.48460238995409;66.18101381192946
452.78;555.56;65.12752608061365;65.27017319838133;65.7264105227998;66.17315306758503;64.82183074646642;65.46562912991564;65.47856097647633;66.0794367449369
452.78;555.56;65.23475152125768;65.30432225992858;65.85716373379537;66.05835743483121;65.13662123340939;65.31489609051783;65.71461848910391;66.1627439512678
452.78;555.56;65.2637707477847;65.38671936190325;66.12120106790196;65.85475811688133;65.24364011082697;65.34040035835076;65.83992025608188;66.05227555498581
452.78;555.56;65.50177467680072;65.21257337492521;66.29921654845279;65.92452056790866;65.28432339054507;65.40973140579064;66.09298487806528;65.85635866091519
452.78;555.56;65.48373163433388;65.44803707182594;66.28614614005872;65.95848500404618;65.51695066167994;65.25291973891078;66.26362927991838;65.92348764773789
452.78;555.56;65.60471738274542;65.38582523804737;65.98922502503216;66.16388773894336;65.49868127570133;65.47100468419171;66.25109934675568;65.95617038028035
452.78;555.56;65.63298404177198;65.2797281383839;65.87899685561987;66.07566293371023;65.5965366647654;65.41643257257138;65.96648746785581;66.15382776419953
452.78;555.56;65.5160183738306;65.32441486364854;66.07881368435726;66.06247046350877;65.61736579452398;65.3110099627292;65.86084424156451;66.06892852017401
452.78;555.56;65.45835452174035;65.27329099156104;65.94811311972597;65.95840639460688;65.518407566175;65.35817686534762;66.05235579962329;66.05623348836346
